1690 4.068317 0.000000
0.000000 0.607805 0.152134 0.000000 0.000000 0.000000 0.073672 0.302415 0.000000 0.000000 
0.000000 0.060571 -0.210650 0.000000 0.000000 0.000000 -0.000381 0.212165 0.000000 0.000000 
0.000000 -0.118196 -0.342024 0.000000 0.000000 0.000000 -0.069151 0.165999 0.000000 0.000000 
0.000000 0.222668 0.106685 0.000000 0.000000 0.000000 -0.086615 0.430971 0.000000 0.000000 
3366.086631 4.715305 0.000000
0.000000 0.545308 0.138915 0.000000 0.000000 0.000000 0.080586 0.358879 0.000000 0.000000 
0.000000 0.058217 -0.225123 0.000000 0.000000 0.000000 0.003673 0.220100 0.000000 0.000000 
0.000000 -0.123102 -0.286706 0.000000 0.000000 0.000000 -0.053510 0.208838 0.000000 0.000000 
0.000000 0.231177 0.111487 0.000000 0.000000 0.000000 -0.086402 0.477868 0.000000 0.000000 
-0.268549 -7.785423 0.000000
0.000000 0.354759 0.237207 0.000000 0.000000 0.000000 -0.088183 -0.117875 0.000000 0.000000 
0.000000 0.514729 0.009347 0.000000 0.000000 0.000000 0.147006 -0.036960 0.000000 0.000000 
0.000000 -0.048937 -0.308417 0.000000 0.000000 0.000000 -0.068390 -0.385635 0.000000 0.000000 
0.000000 -0.147518 -0.121196 0.000000 0.000000 0.000000 0.011068 -0.469806 0.000000 0.000000 
0.086947 19.472198 0.000000
0.000000 -0.087442 0.280551 0.000000 0.000000 0.000000 -0.179318 -0.140911 0.000000 0.000000 
0.000000 -0.161906 0.227099 0.000000 0.000000 0.000000 -0.102479 -0.018216 0.000000 0.000000 
0.000000 0.076108 0.024702 0.000000 0.000000 0.000000 0.112600 -0.743693 0.000000 0.000000 
0.000000 -0.319468 -0.188212 0.000000 0.000000 0.000000 -0.037881 -0.248866 0.000000 0.000000
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-0.380947 -7.594622 0.000000
0.000000 0.368812 0.245132 0.000000 0.000000 0.000000 -0.085254 -0.090794 0.000000 0.000000 
0.000000 0.529597 -0.003529 0.000000 0.000000 0.000000 0.152035 -0.026946 0.000000 0.000000 
0.000000 -0.056556 -0.312402 0.000000 0.000000 0.000000 -0.068069 -0.376813 0.000000 0.000000 
0.000000 -0.139560 -0.118720 0.000000 0.000000 0.000000 0.007690 -0.450560 0.000000 0.000000 
0.123338 19.748409 0.000000
0.000000 -0.088118 0.275731 0.000000 0.000000 0.000000 -0.178850 -0.150810 0.000000 0.000000 
0.000000 -0.160465 0.229314 0.000000 0.000000 0.000000 -0.101644 -0.022452 0.000000 0.000000 
0.000000 0.077509 0.022862 0.000000 0.000000 0.000000 0.110273 -0.740625 0.000000 0.000000 
0.000000 -0.319615 -0.187786 0.000000 0.000000 0.000000 -0.035946 -0.257648 0.000000 0.000000
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.014298 12.732356 0.000000
0.000000 -0.402117 -0.088882 0.000000 0.000000 0.000000 -0.095496 -0.544657 0.000000 0.000000
0.000000 -0.363860 0.193755 0.000000 0.000000 0.000000 -0.118020 -0.140364 0.000000 0.000000
0.000000 0.206826 0.094688 0.000000 0.000000 0.000000 -0.023387 -0.129711 0.000000 0.000000
0.000000 -0.175586 -0.036765 0.000000 0.000000 0.000000 0.079450 -0.462013 0.000000 0.000000
-0.004629 -31.688070 0.000000
0.000000 0.129337 -0.185855 0.000000 0.000000 0.000000 0.169555 0.345516 0.000000 0.000000
0.000000 0.118859 -0.232650 0.000000 0.000000 0.000000 0.076015 0.086370 0.000000 0.000000
0.000000 -0.118322 0.022192 0.000000 0.000000 0.000000 -0.045986 0.608404 0.000000 0.000000
0.000000 0.307376 0.161492 0.000000 0.000000 0.000000 -0.013099 0.460016 0.000000 0.000000 
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
