1717 4.106660 0.000000
0.000000 0.310302 0.024254 0.000000 0.000000 0.000000 -0.012760 -0.560744 0.000000 0.000000 
0.000000 0.140403 0.127405 0.000000 0.000000 0.000000 0.061491 -0.066568 0.000000 0.000000 
0.000000 0.066704 -0.114178 0.000000 0.000000 0.000000 -0.151874 -0.587298 0.000000 0.000000 
0.000000 0.032652 -0.263055 0.000000 0.000000 0.000000 -0.064497 -0.290646 0.000000 0.000000 
3421.62 4.223778 0.000000
0.000000 0.304412 0.023970 0.000000 0.000000 0.000000 -0.012799 -0.552729 0.000000 0.000000 
0.000000 0.138322 0.125307 0.000000 0.000000 0.000000 0.060026 -0.065444 0.000000 0.000000 
0.000000 0.065880 -0.098862 0.000000 0.000000 0.000000 -0.149114 -0.594586 0.000000 0.000000 
0.000000 0.031419 -0.272191 0.000000 0.000000 0.000000 -0.063879 -0.298877 0.000000 0.000000 
0.242141 6.366155 0.000000
0.000000 -0.247232 -0.049737 0.000000 0.000000 0.000000 0.067314 -0.118311 0.000000 0.000000 
0.000000 -0.763563 0.077372 0.000000 0.000000 0.000000 -0.233225 -0.071127 0.000000 0.000000 
0.000000 -0.056427 0.279532 0.000000 0.000000 0.000000 0.052364 0.400750 0.000000 0.000000 
0.000000 -0.029363 0.039271 0.000000 0.000000 0.000000 -0.117267 -0.092660 0.000000 0.000000 
-0.085961 -33.465263 0.000000
0.000000 0.102772 -0.203439 0.000000 0.000000 0.000000 0.131756 -0.187452 0.000000 0.000000 
0.000000 0.119663 0.000892 0.000000 0.000000 0.000000 0.050785 -0.166420 0.000000 0.000000 
0.000000 -0.080785 -0.387068 0.000000 0.000000 0.000000 -0.009944 0.580648 0.000000 0.000000 
0.000000 0.063704 0.405946 0.000000 0.000000 0.000000 -0.005812 0.434137 0.000000 0.000000 
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.343344 6.382551 0.000000
0.000000 -0.245987 -0.049587 0.000000 0.000000 0.000000 0.067508 -0.115402 0.000000 0.000000 
0.000000 -0.761955 0.076961 0.000000 0.000000 0.000000 -0.232679 -0.070979 0.000000 0.000000 
0.000000 -0.057029 0.267687 0.000000 0.000000 0.000000 0.052542 0.414885 0.000000 0.000000 
0.000000 -0.028769 0.050949 0.000000 0.000000 0.000000 -0.116763 -0.081389 0.000000 0.000000 
-0.121888 -33.310904 0.000000
0.000000 0.103124 -0.204442 0.000000 0.000000 0.000000 0.132302 -0.188845 0.000000 0.000000 
0.000000 0.120290 0.000968 0.000000 0.000000 0.000000 0.051038 -0.167241 0.000000 0.000000 
0.000000 -0.081009 -0.386516 0.000000 0.000000 0.000000 -0.010045 0.580198 0.000000 0.000000 
0.000000 0.063891 0.405364 0.000000 0.000000 0.000000 -0.005877 0.433858 0.000000 0.000000 
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.012656 9.995077 0.000000
0.000000 -0.132599 -0.034439 0.000000 0.000000 0.000000 0.038313 0.032489 0.000000 0.000000 
0.000000 -0.520423 0.032561 0.000000 0.000000 0.000000 -0.161749 -0.049614 0.000000 0.000000 
0.000000 -0.078963 -0.090135 0.000000 0.000000 0.000000 0.050154 0.699595 0.000000 0.000000 
0.000000 0.005830 0.333306 0.000000 0.000000 0.000000 -0.076738 0.234221 0.000000 0.000000 
-0.004493 -27.124665 0.000000
0.000000 0.116334 -0.243403 0.000000 0.000000 0.000000 0.164523 -0.263763 0.000000 0.000000 
0.000000 0.160454 -0.000517 0.000000 0.000000 0.000000 0.068798 -0.199121 0.000000 0.000000 
0.000000 -0.082072 -0.370499 0.000000 0.000000 0.000000 -0.019583 0.540401 0.000000 0.000000 
0.000000 0.068736 0.378328 0.000000 0.000000 0.000000 -0.005993 0.419690 0.000000 0.000000 
0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
